sno,Temperature,pH,Turbidity,Water_quality
7566,17.18,7.23,276,Bad
7567,17.18,7.23,276,Bad
7568,17.2,7.23,276,Bad
7569,17.2,7.23,276,Bad
7570,17.21,7.23,276,Bad
7571,17.22,7.23,276,Bad
7572,17.25,7.23,276,Bad
7573,17.26,7.23,276,Bad
7574,17.29,7.23,276,Bad
7575,17.33,7.23,276,Bad
7576,17.36,7.23,276,Bad
7577,17.39,7.23,276,Bad
7578,17.41,7.23,276,Bad
7579,17.46,7.23,276,Bad
7580,17.49,7.23,276,Bad
7581,17.51,7.23,276,Bad
7582,17.54,7.23,276,Bad
7583,17.59,7.23,276,Bad
7584,17.59,7.23,276,Bad
7585,17.6,7.23,276,Bad
7586,17.62,7.23,276,Bad
7587,17.66,7.23,276,Bad
7588,17.7,7.23,276,Bad
7589,17.72,7.23,276,Bad
7590,17.77,7.23,276,Bad
7591,31.3,7.23,276,Bad
7592,17.85,7.23,276,Bad
7593,17.86,7.23,276,Bad
7594,17.88,7.23,276,Bad
7595,17.91,7.23,276,Bad
7596,17.97,7.23,276,Bad
7597,18.02,7.23,276,Good
7598,18.07,7.23,276,Good
7599,18.1,7.23,276,Good
7600,18.14,7.23,276,Good
7601,18.16,7.23,276,Good
7602,18.18,7.23,276,Good
7603,18.22,7.23,276,Good
7604,18.23,7.23,276,Good
7605,18.24,7.23,276,Good
7606,18.27,7.22,276,Good
7607,18.32,7.22,276,Good
7608,18.33,7.22,276,Good
7609,18.39,7.22,276,Good
7610,18.41,7.22,276,Good
7611,18.43,7.22,276,Good
7612,18.49,7.22,276,Good
7613,18.5,7.22,276,Good
7614,18.55,7.22,276,Good
7615,31,7.22,276,Bad
7616,31.88,7.22,276,Bad
7617,18.61,7.22,276,Good
7618,18.65,7.22,276,Good
7619,18.7,7.22,276,Good
7620,18.75,9.39,276,Bad
7621,18.8,9.39,276,Bad
7622,18.84,9.39,276,Bad
7623,18.88,9.39,276,Bad
7624,18.92,9.39,276,Bad
7625,18.97,9.39,276,Bad
7626,18.98,9.39,276,Bad
7627,19.02,9.39,276,Bad
7628,31.45,9.39,276,Bad
7629,19.09,9.39,276,Bad
7630,19.1,9.39,276,Bad
7631,19.14,9.39,276,Bad
7632,16.6,9.39,276,Bad
7633,19.21,7.2,276,Good
7634,19.23,7.2,276,Good
7635,19.23,7.2,276,Good
7636,19.26,7.2,276,Good
7637,19.29,7.2,276,Good
7638,19.34,7.2,276,Good
7639,19.37,7.2,276,Good
7640,19.39,7.2,276,Good
7641,19.39,7.2,276,Good
7642,19.41,7.2,276,Good
7643,19.45,7.2,276,Good
7644,19.47,7.2,276,Good
7645,19.48,7.2,276,Good
7646,19.53,7.2,276,Good
7647,19.55,7.2,276,Good
7648,19.56,7.2,276,Good
7649,19.6,7.2,276,Good
7650,19.61,7.2,276,Good
7651,19.62,7.2,276,Good
7652,19.64,7.2,276,Good
7653,19.64,7.2,276,Good
7654,19.66,7.2,276,Good
7655,19.68,7.2,276,Good
7656,30.1,7.2,276,Bad
7657,19.73,7.2,276,Good
7658,19.75,7.2,276,Good
7659,19.79,7.2,276,Good
7660,19.83,9.39,276,Bad
7661,19.87,9.39,276,Bad
7662,19.89,9.39,276,Bad
7663,19.9,9.39,276,Bad
7664,19.91,9.39,276,Bad
7665,19.92,9.39,276,Bad
7666,19.97,9.39,276,Bad
7667,19.99,7.22,276,Good
7668,20,7.22,276,Good
7669,20.01,7.22,276,Good
7670,20.03,7.22,276,Good
7671,20.07,7.22,276,Good
7672,20.08,7.23,276,Good
7673,20.1,7.23,276,Good
7674,20.15,7.23,276,Good
7675,20.2,7.23,276,Good
7676,20.22,7.24,276,Good
7677,20.24,7.24,276,Good
7678,20.28,7.24,276,Good
7679,20.31,7.25,276,Good
7680,20.32,7.25,276,Good
7681,20.35,7.25,276,Good
7682,20.37,7.26,276,Good
7683,20.41,7.26,276,Good
7684,20.45,7.26,276,Good
7685,20.5,9.23,276,Bad
7686,20.51,9.23,276,Bad
7687,20.54,9.23,276,Bad
7688,20.58,7.28,276,Good
7689,16.94,7.28,276,Bad
7690,20.66,7.28,276,Good
7691,20.68,7.29,276,Good
7692,20.7,7.29,276,Good
7693,20.74,7.29,276,Good
7694,20.76,7.3,276,Good
7695,20.77,7.3,276,Good
7696,20.78,7.31,276,Good
7697,20.78,7.31,276,Good
7698,17.99,7.31,276,Bad
7699,20.82,7.32,276,Good
7700,20.87,7.32,276,Good
7701,20.92,7.33,276,Good
7702,20.94,7.33,276,Good
7703,20.96,7.33,276,Good
7704,20.98,7.34,276,Good
7705,21,7.34,276,Good
7706,17.86,7.34,276,Bad
7707,21.04,7.35,276,Good
7708,21.05,7.35,276,Good
7709,21.1,7.36,276,Good
7710,21.12,7.36,276,Good
7711,21.15,7.36,276,Good
7712,31.99,5.5,276,Bad
7713,21.22,5.5,276,Bad
7714,21.25,5.5,276,Bad
7715,21.28,7.38,276,Good
7716,21.3,7.38,276,Good
7717,21.32,7.38,276,Good
7718,21.37,5.2,276,Bad
7719,21.4,5.2,259,Bad
7720,21.45,7.4,259,Good
7721,21.47,7.4,259,Good
7722,21.5,7.4,259,Good
7723,21.53,9.9,259,Bad
7724,21.59,9.9,259,Bad
7725,21.61,9.9,259,Bad
7726,21.67,7.42,259,Good
7727,21.72,7.42,259,Good
7728,21.77,7.42,259,Good
7729,21.79,9.45,259,Bad
7730,21.81,9.45,259,Bad
7731,21.84,9.45,259,Bad
7732,31.91,7.44,259,Bad
7733,21.93,7.44,259,Good
7734,21.96,7.44,259,Good
7735,21.98,7.45,259,Good
7736,22.03,7.45,259,Good
7737,22.09,7.45,259,Good
7738,22.14,7.46,259,Good
7739,22.2,7.46,259,Good
7740,22.22,7.46,259,Good
7741,22.24,7.47,259,Good
7742,22.28,7.47,259,Good
7743,22.34,7.47,259,Good
7744,22.37,7.48,259,Good
7745,22.39,7.48,259,Good
7746,22.42,7.48,259,Good
7747,22.45,7.49,259,Good
7748,22.48,7.49,259,Good
7749,22.5,7.49,259,Good
7750,22.53,7.5,259,Good
7751,22.59,7.5,259,Good
7752,22.62,7.5,259,Good
7753,22.67,7.51,259,Good
7754,22.7,7.51,259,Good
7755,22.73,7.52,259,Good
7756,22.79,7.52,259,Good
7757,22.83,7.52,259,Good
7758,22.87,7.53,259,Good
7759,22.9,7.53,259,Good
7760,22.92,7.54,259,Good
7761,22.93,7.54,259,Good
7762,22.96,10.3,259,Bad
7763,22.98,10.3,259,Bad
7764,23.01,7.56,259,Good
7765,23.02,7.56,259,Good
7766,23.05,7.57,259,Good
7767,23.08,7.57,259,Good
7768,23.12,7.58,259,Good
7769,23.15,9.15,259,Bad
7770,23.19,9.15,259,Bad
7771,23.22,7.6,259,Good
7772,23.22,7.6,259,Good
7773,23.25,7.61,259,Good
7774,23.27,7.62,259,Good
7775,23.3,7.62,259,Good
7776,23.3,7.63,259,Good
7777,23.33,7.64,259,Good
7778,23.35,7.65,259,Good
7779,23.38,7.65,259,Good
7780,23.41,7.66,259,Good
7781,23.44,7.67,259,Good
7782,23.44,7.67,259,Good
7783,23.47,7.68,259,Good
7784,23.5,9.1,259,Bad
7785,23.51,7.7,259,Good
7786,23.52,7.7,259,Good
7787,23.51,7.71,259,Good
7788,23.51,7.72,259,Good
7789,23.52,7.73,259,Good
7790,23.51,7.73,259,Good
7791,23.52,7.74,259,Good
7792,23.54,7.75,259,Good
7793,23.57,7.76,259,Good
7794,23.6,7.76,259,Good
7795,23.6,7.77,259,Good
7796,23.61,7.78,259,Good
7797,23.63,7.78,259,Good
7798,23.63,7.79,259,Good
7799,23.66,7.8,259,Good
7800,23.67,7.8,259,Good
7801,23.7,7.81,259,Good
7802,23.7,7.82,259,Good
7803,23.68,7.82,259,Good
7804,23.69,7.83,259,Good
7805,23.68,7.83,259,Good
7806,23.71,7.84,259,Good
7807,23.7,7.85,259,Good
7808,23.7,7.85,259,Good
7809,23.73,7.86,259,Good
7810,23.73,7.86,259,Good
7811,23.74,7.87,259,Good
7812,23.73,7.87,259,Good
7813,23.76,7.88,259,Good
7814,23.75,7.89,259,Good
7815,23.77,7.89,259,Good
7816,23.76,7.9,259,Good
7817,23.76,7.9,259,Good
7818,23.74,7.91,259,Good
7819,23.74,7.91,259,Good
7820,23.74,7.92,259,Good
7821,23.77,7.92,259,Good
7822,23.79,7.93,259,Good
7823,23.81,7.93,259,Good
7824,23.79,7.94,259,Good
7825,23.77,7.94,259,Good
7826,23.77,7.94,259,Good
7827,23.77,7.95,259,Good
7828,23.78,7.95,259,Good
7829,23.77,7.96,259,Good
7830,23.76,7.96,259,Good
7831,23.73,7.97,259,Good
7832,23.75,7.97,259,Good
7833,23.73,5.99,259,Bad
7834,23.71,5.99,259,Bad
7835,23.71,5.99,259,Bad
7836,23.7,7.99,259,Good
7837,23.71,7.99,259,Good
7838,23.68,8,259,Good
7839,23.67,8,259,Good
7840,23.69,8,259,Good
7841,23.68,8.01,259,Good
7842,23.68,8.01,259,Good
7843,23.66,8.01,259,Good
7844,23.65,8.02,259,Good
7845,23.65,8.02,259,Good
7846,23.67,8.02,259,Good
7847,23.66,8.03,259,Good
7848,23.65,8.03,259,Good
7849,23.62,8.04,259,Good
7850,23.6,8.04,259,Good
7851,23.61,8.04,259,Good
7852,23.58,8.04,259,Good
7853,23.55,8.05,259,Good
7854,23.54,8.05,259,Good
7855,23.55,8.05,259,Good
7856,23.53,8.06,259,Good
7857,23.51,8.06,259,Good
7858,23.51,8.06,259,Good
7859,23.53,8.07,259,Good
7860,23.5,8.07,259,Good
7861,23.49,8.07,259,Good
7862,23.47,8.07,259,Good
7863,23.45,8.08,259,Good
7864,23.44,8.08,259,Good
7865,23.44,8.08,259,Good
7866,23.44,8.08,259,Good
7867,23.44,8.09,259,Good
7868,23.43,8.09,259,Good
7869,23.41,8.09,259,Good
7870,23.41,8.09,259,Good
7871,23.39,8.1,259,Good
7872,23.38,8.1,259,Good
7873,23.4,8.1,259,Good
7874,23.42,8.1,259,Good
7875,23.4,8.11,259,Good
7876,23.4,8.11,259,Good
7877,23.4,8.11,259,Good
7878,23.41,8.11,259,Good
7879,23.4,8.11,259,Good
7880,23.41,8.12,259,Good
7881,23.4,8.12,259,Good
7882,23.42,8.12,259,Good
7883,23.42,8.12,259,Good
7884,23.42,8.12,259,Good
7885,23.4,8.13,259,Good
7886,23.4,8.13,259,Good
7887,23.38,8.13,259,Good
7888,23.4,8.13,259,Good
7889,23.38,8.13,259,Good
7890,23.36,8.14,259,Good
7891,23.35,8.14,259,Good
7892,23.35,8.14,259,Good
7893,23.33,8.14,259,Good
7894,23.35,8.14,259,Good
7895,23.36,8.14,259,Good
7896,23.35,8.15,259,Good
7897,23.33,8.15,259,Good
7898,23.32,8.15,259,Good
7899,23.3,8.15,259,Good
7900,23.33,8.15,259,Good
7901,23.34,8.15,259,Good
7902,23.34,8.15,259,Good
7903,23.33,8.16,259,Good
7904,23.33,8.16,259,Good
7905,23.36,8.16,259,Good
7906,23.37,8.16,259,Good
7907,23.36,8.16,259,Good
7908,23.34,8.16,259,Good
7909,23.33,8.16,259,Good
7910,23.32,8.16,259,Good
7911,23.31,8.17,259,Good
7912,23.33,8.17,259,Good
7913,23.34,8.17,259,Good
7914,23.31,8.17,259,Good
7915,23.33,8.17,259,Good
7916,23.31,8.17,259,Good
7917,23.32,8.17,259,Good
7918,23.31,8.17,259,Good
7919,23.31,8.17,259,Good
7920,23.31,8.18,259,Good
7921,23.3,8.18,259,Good
7922,23.3,8.18,259,Good
7923,23.3,8.18,259,Good
7924,23.29,8.18,259,Good
7925,23.27,8.18,259,Good
7926,23.27,8.18,259,Good
7927,23.29,8.18,259,Good
7928,23.27,8.18,259,Good
7929,23.28,8.18,259,Good
7930,23.29,8.18,259,Good
7931,23.31,8.18,259,Good
7932,23.33,8.18,259,Good
7933,23.34,8.19,259,Good
7934,23.32,8.19,259,Good
7935,23.3,8.19,259,Good
7936,23.31,8.19,247,Good
7937,23.32,8.19,247,Good
7938,23.32,8.19,247,Good
7939,23.29,8.19,247,Good
7940,23.29,8.19,247,Good
7941,23.28,8.19,247,Good
7942,23.25,8.19,247,Good
7943,23.25,8.19,247,Good
7944,23.26,8.19,247,Good
7945,23.28,8.19,247,Good
7946,23.28,8.19,247,Good
7947,23.3,8.19,247,Good
7948,23.32,8.19,247,Good
7949,23.33,8.2,247,Good
7950,23.35,8.2,247,Good
7951,23.35,8.2,247,Good
7952,23.32,8.2,247,Good
7953,23.3,8.2,247,Good
7954,23.32,8.2,247,Good
7955,23.31,8.2,247,Good
7956,23.32,8.2,247,Good
7957,23.3,8.2,247,Good
7958,23.32,8.2,247,Good
7959,23.3,8.2,247,Good
7960,23.28,8.2,247,Good
7961,23.28,8.2,247,Good
7962,23.28,8.2,247,Good
7963,23.28,8.2,247,Good
7964,23.29,8.2,247,Good
7965,23.29,8.2,247,Good
7966,23.26,8.2,247,Good
7967,23.25,8.2,247,Good
7968,23.26,8.2,247,Good
7969,23.27,8.2,247,Good
7970,23.28,8.2,247,Good
7971,23.29,8.2,247,Good
7972,23.27,8.2,247,Good
7973,23.25,8.2,247,Good
7974,23.25,8.2,247,Good
7975,23.24,8.2,247,Good
7976,23.25,8.2,247,Good
7977,23.26,8.2,247,Good
7978,23.24,8.2,247,Good
7979,23.25,8.2,247,Good
7980,23.24,8.2,247,Good
7981,23.24,8.2,247,Good
7982,23.24,8.2,247,Good
7983,23.21,8.2,247,Good
7984,23.2,8.2,247,Good
7985,23.18,8.2,247,Good
7986,23.18,8.2,247,Good
7987,23.19,8.2,247,Good
7988,23.19,8.2,247,Good
7989,23.16,8.2,247,Good
7990,23.18,8.2,247,Good
7991,23.17,8.2,247,Good
7992,23.18,8.2,247,Good
7993,23.18,8.2,247,Good
7994,23.16,8.2,247,Good
7995,23.16,8.2,247,Good
7996,23.13,8.2,247,Good
7997,23.13,8.2,247,Good
7998,23.12,8.2,247,Good
7999,23.11,8.21,247,Good
8000,23.09,8.21,247,Good
8001,23.1,8.21,247,Good
8002,23.11,8.21,247,Good
8003,23.09,8.21,247,Good
8004,23.08,8.21,247,Good
8005,23.1,8.21,247,Good
8006,23.09,8.21,247,Good
8007,16.2,8.21,247,Good
8008,23.06,8.21,247,Good
8009,23.08,8.21,247,Good
8010,23.05,8.21,247,Good
8011,23.03,8.21,247,Good
8012,23,8.21,247,Good
8013,23.01,8.21,247,Good
8014,23,8.21,247,Good
8015,23.01,8.21,247,Good
8016,23.01,8.21,247,Good
8017,22.99,8.21,247,Good
8018,23.01,8.21,247,Good
8019,23.03,8.21,247,Good
8020,23.03,8.21,247,Good
8021,23.01,8.21,247,Good
8022,22.99,8.21,247,Good
8023,22.98,8.22,247,Good
8024,22.95,8.22,247,Good
8025,22.94,8.22,247,Good
8026,22.92,8.22,247,Good
8027,22.9,8.22,247,Good
8028,22.88,8.22,247,Good
8029,22.88,8.22,247,Good
8030,22.87,8.22,247,Good
8031,22.86,8.22,247,Good
8032,22.85,8.22,247,Good
8033,22.85,8.22,247,Good
8034,22.86,8.22,266,Good
8035,22.84,8.22,266,Good
8036,22.82,8.22,266,Good
8037,22.8,8.22,266,Good
8038,22.79,8.22,266,Good
8039,22.78,8.22,266,Good
8040,22.79,8.22,266,Good
8041,22.76,8.22,266,Good
8042,22.73,8.23,266,Good
8043,22.7,8.23,266,Good
8044,22.71,8.23,266,Good
8045,22.68,8.23,266,Good
8046,22.66,8.23,266,Good
8047,22.64,8.23,266,Good
8048,22.66,8.23,266,Good
8049,22.65,8.23,266,Good
8050,22.66,8.23,266,Good
8051,22.66,8.23,266,Good
8052,22.64,8.23,266,Good
8053,22.62,8.23,266,Good
8054,22.61,8.23,266,Good
8055,22.6,8.23,266,Good
8056,22.59,8.23,266,Good
8057,22.58,8.23,266,Good
8058,22.59,8.23,266,Good
8059,22.61,8.24,266,Good
8060,22.58,8.24,266,Good
8061,22.59,8.24,266,Good
8062,22.58,8.24,266,Good
8063,22.58,8.24,266,Good
8064,22.57,8.24,266,Good
8065,22.54,8.24,266,Good
8066,22.56,8.24,266,Good
8067,22.53,8.24,266,Good
8068,22.51,8.24,245,Good
8069,22.49,8.24,245,Good
8070,22.49,8.24,245,Good
8071,22.49,8.24,245,Good
8072,22.49,8.24,245,Good
8073,22.48,8.24,245,Good
8074,22.48,8.24,245,Good
8075,22.49,8.24,245,Good
8076,22.5,8.25,245,Good
8077,22.51,8.25,245,Good
8078,22.53,8.25,245,Good
8079,22.54,8.25,245,Good
8080,22.53,8.25,245,Good
8081,22.52,8.25,245,Good
8082,22.51,8.25,245,Good
8083,22.48,8.25,245,Good
8084,22.5,8.25,245,Good
8085,22.49,8.25,245,Good
8086,22.47,8.25,245,Good
8087,22.47,8.25,245,Good
8088,22.47,8.25,245,Good
8089,22.47,8.25,245,Good
8090,22.48,8.25,245,Good
8091,22.5,8.25,245,Good
8092,22.5,9.1,244,Good
8093,22.47,9.1,244,Good
8094,22.44,9.1,244,Good
8095,22.43,9.1,244,Good
8096,22.42,9.1,244,Good
8097,22.42,9.1,244,Good
8098,22.42,9.1,244,Good
8099,22.41,9.1,244,Good
8100,22.41,9.1,244,Good
8101,22.4,9.1,244,Good
8102,22.4,9.1,244,Good
8103,22.39,9.1,244,Good
8104,22.38,9.1,244,Good
8105,22.35,9.1,244,Good
8106,22.37,9.1,244,Good
8107,22.37,9.25,244,Good
8108,22.35,9.25,244,Good
8109,22.34,9.25,244,Good
8110,22.32,9.25,244,Good
8111,22.33,9.25,244,Good
8112,22.34,9.25,244,Good
8113,22.36,9.25,244,Good
8114,22.35,9.25,243,Good
8115,22.34,9.25,243,Good
8116,22.36,9.25,243,Good
8117,22.37,9.25,243,Good
8118,22.36,9.25,243,Good
8119,22.34,9.25,243,Good
8120,22.36,9.25,243,Good
8121,22.37,9.25,243,Good
8122,22.39,9.3,243,Good
8123,22.4,9.3,243,Good
8124,22.4,9.3,243,Good
8125,22.38,9.3,243,Good
8126,22.35,9.3,243,Good
8127,22.36,9.3,243,Good
8128,22.36,9.3,243,Good
8129,22.34,9.3,243,Good
8130,22.32,9.3,243,Good
8131,22.3,9.3,243,Good
8132,22.29,9.3,243,Good
8133,22.27,9.3,243,Good
8134,22.28,9.3,242,Good
8135,22.29,9.4,242,Good
8136,22.27,9.4,242,Good
8137,22.25,9.4,242,Good
8138,22.25,9.4,242,Good
8139,22.25,9.4,242,Good
8140,22.22,9.4,242,Good
8141,22.23,9.4,242,Good
8142,22.21,9.4,242,Good
8143,22.23,9.4,242,Good
8144,22.22,9.4,242,Good
8145,22.23,9.4,242,Good
8146,22.21,9.4,242,Good
8147,22.21,9.4,242,Good
8148,22.19,9.4,242,Good
8149,22.19,9.4,242,Good
8150,22.21,9.4,242,Good
8151,22.18,8.3,242,Good
8152,22.19,8.3,242,Good
8153,22.18,8.3,242,Good
8154,22.19,8.3,241,Good
8155,22.17,8.3,241,Good
8156,22.15,8.3,241,Good
8157,22.12,8.3,241,Good
8158,22.14,8.3,241,Good
8159,22.14,8.3,241,Good
8160,22.15,8.3,241,Good
8161,22.15,8.3,241,Good
8162,22.13,8.3,241,Good
8163,22.12,8.3,241,Good
8164,22.11,8.3,241,Good
8165,22.11,8.3,241,Good
8166,22.1,8.3,241,Good
8167,22.08,8.3,241,Good
8168,22.06,8.3,241,Good
8169,22.06,8.3,241,Good
8170,22.07,8.3,241,Good
8171,22.04,8.3,241,Good
8172,22.04,8.3,241,Good
8173,22.01,8.3,240,Good
8174,21.99,8.3,240,Good
8175,21.97,8.3,240,Good
8176,21.96,8.3,240,Good
8177,21.97,8.3,240,Good
8178,21.97,8.3,240,Good
8179,21.99,8.3,240,Good
8180,21.98,8.3,240,Good
8181,21.98,8.3,240,Good
8182,21.96,8.31,240,Good
8183,21.96,8.31,240,Good
8184,21.97,8.31,240,Good
8185,21.94,8.31,240,Good
8186,21.93,8.31,240,Good
8187,21.9,8.31,240,Good
8188,21.9,8.31,240,Good
8189,31.91,8.31,240,Good
8190,21.85,8.31,240,Good
8191,31.91,8.31,240,Good
8192,21.89,8.31,240,Good
8193,31.91,8.31,239,Good
8194,21.86,8.31,239,Good
8195,21.84,8.31,239,Good
8196,21.84,8.31,239,Good
8197,21.85,8.31,239,Good
8198,21.84,8.31,239,Good
8199,21.84,8.31,239,Good
8200,21.82,8.31,239,Good
8201,21.83,8.31,239,Good
8202,21.84,8.31,239,Good
8203,21.82,8.31,239,Good
8204,21.79,8.31,239,Good
8205,21.76,8.31,239,Good
8206,21.74,8.31,239,Good
8207,21.72,8.31,239,Good
8208,21.72,8.31,239,Good
8209,21.73,8.31,239,Good
8210,21.74,8.31,239,Good
8211,21.76,8.31,239,Good
8212,21.74,8.31,238,Good
8213,21.75,8.31,238,Good
8214,21.74,8.3,238,Good
8215,21.73,8.3,238,Good
8216,21.73,8.3,238,Good
8217,21.73,8.3,238,Good
8218,21.74,8.3,238,Good
8219,21.75,8.3,238,Good
8220,21.72,8.3,238,Good
8221,21.7,8.3,238,Good
8222,21.7,8.3,238,Good
8223,21.7,8.3,238,Good
8224,21.71,8.3,238,Good
8225,21.68,8.3,238,Good
8226,21.67,8.3,238,Good
8227,21.67,8.3,238,Good
8228,21.68,8.3,238,Good
8229,21.66,8.3,238,Good
8230,21.67,8.3,238,Good
8231,21.67,8.3,237,Good
8232,21.65,8.3,237,Good
8233,21.63,8.3,237,Good
8234,21.6,8.3,237,Good
8235,21.59,8.3,237,Good
8236,21.56,8.3,237,Good
8237,21.54,8.3,237,Good
8238,21.53,8.3,237,Good
8239,31.3,8.3,237,Good
8240,21.51,8.3,237,Good
8241,21.53,8.3,237,Good
8242,21.51,8.3,237,Good
8243,21.48,8.3,237,Good
8244,31.43,8.3,237,Good
8245,21.48,8.3,237,Good
8246,21.47,8.3,237,Good
8247,21.47,8.3,237,Good
8248,21.45,8.3,237,Good
8249,21.44,8.3,237,Good
8250,21.43,8.3,236,Good
8251,21.44,9.4,236,Good
8252,21.45,9.4,236,Good
8253,21.44,9.4,236,Good
8254,21.45,9.4,236,Good
8255,21.45,9.4,236,Good
8256,21.44,9.4,236,Good
8257,21.45,9.4,236,Good
8258,21.41,9.4,236,Good
8259,21.39,9.4,236,Good
8260,21.39,9.4,236,Good
8261,21.4,9.4,236,Good
8262,21.4,9.4,236,Good
8263,21.38,9.4,236,Good
8264,21.38,9.4,236,Good
8265,21.38,9.4,236,Good
8266,21.38,9.4,236,Good
8267,21.4,9.4,236,Good
8268,21.39,9.4,236,Good
8269,21.41,9.4,236,Good
8270,21.42,9.4,236,Good
8271,21.42,9.4,235,Good
8272,21.39,9.3,235,Good
8273,21.37,9.3,235,Good
8274,21.37,9.3,235,Good
8275,21.38,9.3,235,Good
8276,21.35,9.3,235,Good
8277,21.35,9.3,235,Good
8278,21.32,9.3,235,Good
8279,21.32,9.3,235,Good
8280,21.31,9.3,235,Good
8281,21.31,9.3,235,Good
8282,21.32,9.3,235,Good
8283,21.29,9.3,235,Good
8284,21.26,9.3,235,Good
8285,21.25,9.3,235,Good
8286,21.24,9.3,235,Good
8287,21.24,9.3,235,Good
8288,21.23,9.3,235,Good
8289,21.24,9.3,235,Good
8290,21.25,9.3,235,Good
8291,21.26,9.25,235,Good
8292,21.27,9.25,234,Good
8293,21.25,9.25,234,Good
8294,21.24,9.25,234,Good
8295,21.24,9.25,234,Good
8296,21.23,9.25,234,Good
8297,21.21,9.25,234,Good
8298,21.2,9.25,234,Good
8299,21.17,9.25,234,Good
8300,21.19,9.25,234,Good
8301,21.19,9.25,234,Good
8302,21.17,9.25,234,Good
8303,21.15,9.25,234,Good
8304,21.13,9.25,234,Good
8305,21.14,9.25,234,Good
8306,21.14,9.25,234,Good
8307,21.13,9.25,234,Good
8308,31.8,9.1,234,Bad
8309,21.12,9.1,234,Good
8310,21.14,9.1,234,Good
8311,21.12,9.1,234,Good
8312,21.12,9.1,234,Good
8313,21.12,9.1,234,Good
8314,31.8,9.1,233,Bad
8315,21.1,9.1,233,Good
8316,21.07,9.1,233,Good
8317,21.04,9.1,233,Good
8318,17.86,9.1,233,Bad
8319,21.05,9.1,233,Good
8320,21.06,9.1,233,Good
8321,17.86,9.1,233,Bad
8322,17.86,9.1,233,Bad
8323,17.86,9.1,233,Bad
8324,21,9.1,233,Good
8325,21,9.1,233,Good
8326,20.98,8.25,233,Good
8327,21,8.25,233,Good
8328,20.97,8.25,233,Good
8329,20.96,8.25,233,Good
8330,20.98,8.25,233,Good
8331,20.97,8.25,233,Good
8332,20.98,8.25,233,Good
8333,20.97,8.25,233,Good
8334,20.96,8.25,233,Good
8335,20.96,8.25,233,Good
8336,20.96,8.25,232,Good
8337,20.94,8.25,232,Good
8338,20.95,8.25,232,Good
8339,20.97,8.25,232,Good
8340,20.96,8.25,232,Good
8341,20.96,8.24,232,Good
8342,20.96,8.24,232,Good
8343,20.93,8.24,232,Good
8344,20.91,8.24,232,Good
8345,20.9,8.24,232,Good
8346,20.87,8.24,232,Good
8347,20.87,8.24,232,Good
8348,20.88,8.24,232,Good
8349,20.89,8.24,232,Good
8350,20.9,8.23,232,Good
8351,20.88,8.23,232,Good
8352,20.88,8.23,232,Good
8353,20.85,8.23,232,Good
8354,20.83,8.23,232,Good
8355,17.99,8.23,232,Good
8356,20.82,8.23,232,Good
8357,20.83,8.23,232,Good
8358,20.83,8.22,232,Good
8359,20.84,8.22,231,Good
8360,20.84,8.22,231,Good
8361,17.99,8.22,231,Good
8362,20.82,8.22,231,Good
8363,20.8,8.22,231,Good
8364,17.99,8.22,231,Good
8365,20.78,8.22,231,Good
8366,20.76,8.21,231,Good
8367,20.74,8.21,231,Good
8368,20.71,8.21,231,Good
8369,20.7,8.21,231,Good
8370,20.72,8.21,231,Good
8371,20.7,8.21,231,Good
8372,20.67,8.21,231,Good
8373,20.69,8.2,231,Good
8374,20.67,8.2,231,Good
8375,20.64,8.2,231,Good
8376,20.64,8.2,231,Good
8377,20.61,8.2,231,Good
8378,20.59,8.19,231,Good
8379,20.58,8.19,231,Good
8380,20.57,8.19,231,Good
8381,20.57,8.19,230,Good
8382,20.59,8.19,230,Good
8383,20.58,8.18,230,Good
8384,20.6,8.18,230,Good
8385,20.57,8.18,230,Good
8386,20.59,8.17,230,Good
8387,20.6,8.17,230,Good
8388,20.58,8.17,230,Good
8389,20.57,8.16,230,Good
8390,20.56,8.16,230,Good
8391,20.55,8.16,230,Good
8392,20.55,8.16,230,Good
8393,20.56,8.15,230,Good
8394,20.53,8.15,230,Good
8395,20.5,8.15,230,Good
8396,20.48,8.14,230,Good
8397,20.47,8.14,230,Good
8398,20.46,8.13,230,Good
8399,20.45,8.13,230,Good
8400,20.43,8.13,230,Good
8401,20.42,8.12,230,Good
8402,20.43,8.12,230,Good
8403,20.43,8.12,230,Good
8404,20.45,8.11,230,Good
8405,20.44,8.11,230,Good
8406,20.45,8.1,270,Good
8407,20.43,8.1,270,Good
8408,20.45,8.09,270,Good
8409,20.47,8.09,270,Good
8410,20.45,8.08,270,Good
8411,20.42,8.08,270,Good
8412,20.42,8.07,270,Good
8413,20.4,8.07,270,Good
8414,20.42,8.06,270,Good
8415,20.42,8.06,270,Good
8416,20.42,8.05,270,Good
8417,20.43,8.05,270,Good
8418,20.41,8.04,270,Good
8419,20.42,8.04,270,Good
8420,20.43,8.03,270,Good
8421,20.44,8.03,270,Good
8422,20.42,8.02,270,Good
8423,20.43,8.02,270,Good
8424,20.44,8.01,270,Good
8425,20.41,8.01,270,Good
8426,20.41,8,270,Good
8427,20.41,8,270,Good
8428,20.39,8,270,Good
8429,20.4,7.99,270,Good
8430,20.39,7.99,270,Good
8431,20.4,5.99,270,Bad
8432,20.4,5.99,270,Bad
8433,20.39,7.97,270,Good
8434,20.38,7.97,270,Good
